,date,sunrise,sunset,first_light,last_light,dawn,dusk,solar_noon,golden_hour,day_length,timezone,utc_offset
42,2019-06-12,5:41:45 AM,8:05:38 PM,3:57:20 AM,9:50:04 PM,5:12:35 AM,8:34:49 PM,12:53:42 PM,7:28:44 PM,14:23:52,America/Los_Angeles,-420.0
43,2019-06-13,5:41:43 AM,8:06:04 PM,3:57:10 AM,9:50:37 PM,5:12:31 AM,8:35:16 PM,12:53:54 PM,7:29:08 PM,14:24:20,America/Los_Angeles,-420.0
44,2019-06-14,5:41:43 AM,8:06:28 PM,3:57:02 AM,9:51:09 PM,5:12:29 AM,8:35:41 PM,12:54:05 PM,7:29:30 PM,14:24:44,America/Los_Angeles,-420.0
45,2019-06-15,5:41:44 AM,8:06:50 PM,3:56:57 AM,9:51:38 PM,5:12:29 AM,8:36:05 PM,12:54:17 PM,7:29:52 PM,14:25:06,America/Los_Angeles,-420.0
46,2019-06-16,5:41:47 AM,8:07:12 PM,3:56:53 AM,9:52:05 PM,5:12:30 AM,8:36:28 PM,12:54:29 PM,7:30:12 PM,14:25:25,America/Los_Angeles,-420.0
47,2019-06-17,5:41:51 AM,8:07:32 PM,3:56:53 AM,9:52:30 PM,5:12:33 AM,8:36:49 PM,12:54:41 PM,7:30:31 PM,14:25:41,America/Los_Angeles,-420.0
48,2019-06-18,5:41:56 AM,8:07:51 PM,3:56:54 AM,9:52:53 PM,5:12:38 AM,8:37:09 PM,12:54:53 PM,7:30:49 PM,14:25:54,America/Los_Angeles,-420.0
49,2019-06-19,5:42:03 AM,8:08:08 PM,3:56:58 AM,9:53:13 PM,5:12:44 AM,8:37:27 PM,12:55:06 PM,7:31:06 PM,14:26:04,America/Los_Angeles,-420.0
50,2019-06-20,5:42:12 AM,8:08:24 PM,3:57:04 AM,9:53:31 PM,5:12:52 AM,8:37:43 PM,12:55:18 PM,7:31:21 PM,14:26:12,America/Los_Angeles,-420.0
51,2019-06-21,5:42:21 AM,8:08:39 PM,3:57:12 AM,9:53:48 PM,5:13:02 AM,8:37:58 PM,12:55:30 PM,7:31:36 PM,14:26:17,America/Los_Angeles,-420.0
52,2019-06-22,5:42:33 AM,8:08:52 PM,3:57:23 AM,9:54:01 PM,5:13:13 AM,8:38:11 PM,12:55:42 PM,7:31:49 PM,14:26:19,America/Los_Angeles,-420.0
53,2019-06-23,5:42:45 AM,8:09:03 PM,3:57:36 AM,9:54:13 PM,5:13:26 AM,8:38:23 PM,12:55:54 PM,7:32:01 PM,14:26:18,America/Los_Angeles,-420.0
54,2019-06-24,5:42:59 AM,8:09:14 PM,3:57:51 AM,9:54:22 PM,5:13:40 AM,8:38:33 PM,12:56:06 PM,7:32:11 PM,14:26:14,America/Los_Angeles,-420.0
55,2019-06-25,5:43:15 AM,8:09:22 PM,3:58:09 AM,9:54:29 PM,5:13:56 AM,8:38:41 PM,12:56:19 PM,7:32:20 PM,14:26:07,America/Los_Angeles,-420.0
56,2019-06-26,5:43:31 AM,8:09:30 PM,3:58:28 AM,9:54:33 PM,5:14:13 AM,8:38:48 PM,12:56:31 PM,7:32:28 PM,14:25:58,America/Los_Angeles,-420.0
57,2019-06-27,5:43:49 AM,8:09:35 PM,3:58:50 AM,9:54:35 PM,5:14:32 AM,8:38:53 PM,12:56:42 PM,7:32:34 PM,14:25:46,America/Los_Angeles,-420.0
58,2019-06-28,5:44:09 AM,8:09:40 PM,3:59:14 AM,9:54:35 PM,5:14:52 AM,8:38:56 PM,12:56:54 PM,7:32:40 PM,14:25:31,America/Los_Angeles,-420.0
59,2019-06-29,5:44:29 AM,8:09:42 PM,3:59:39 AM,9:54:32 PM,5:15:14 AM,8:38:58 PM,12:57:06 PM,7:32:43 PM,14:25:13,America/Los_Angeles,-420.0
60,2019-06-30,5:44:51 AM,8:09:43 PM,4:00:07 AM,9:54:27 PM,5:15:36 AM,8:38:58 PM,12:57:17 PM,7:32:46 PM,14:24:52,America/Los_Angeles,-420.0
61,2019-07-01,5:45:14 AM,8:09:43 PM,4:00:37 AM,9:54:19 PM,5:16:01 AM,8:38:56 PM,12:57:28 PM,7:32:47 PM,14:24:29,America/Los_Angeles,-420.0
62,2019-07-02,5:45:38 AM,8:09:41 PM,4:01:09 AM,9:54:10 PM,5:16:26 AM,8:38:52 PM,12:57:39 PM,7:32:46 PM,14:24:03,America/Los_Angeles,-420.0
63,2019-07-03,5:46:03 AM,8:09:37 PM,4:01:43 AM,9:53:57 PM,5:16:53 AM,8:38:47 PM,12:57:50 PM,7:32:44 PM,14:23:34,America/Los_Angeles,-420.0
64,2019-07-04,5:46:29 AM,8:09:32 PM,4:02:19 AM,9:53:43 PM,5:17:22 AM,8:38:40 PM,12:58:01 PM,7:32:41 PM,14:23:02,America/Los_Angeles,-420.0
65,2019-07-05,5:46:57 AM,8:09:25 PM,4:02:56 AM,9:53:26 PM,5:17:51 AM,8:38:31 PM,12:58:11 PM,7:32:36 PM,14:22:28,America/Los_Angeles,-420.0
66,2019-07-06,5:47:25 AM,8:09:17 PM,4:03:35 AM,9:53:07 PM,5:18:22 AM,8:38:21 PM,12:58:21 PM,7:32:30 PM,14:21:51,America/Los_Angeles,-420.0
67,2019-07-07,5:47:55 AM,8:09:07 PM,4:04:16 AM,9:52:45 PM,5:18:53 AM,8:38:08 PM,12:58:31 PM,7:32:22 PM,14:21:12,America/Los_Angeles,-420.0
68,2019-07-08,5:48:25 AM,8:08:55 PM,4:04:59 AM,9:52:22 PM,5:19:26 AM,8:37:54 PM,12:58:40 PM,7:32:13 PM,14:20:29,America/Los_Angeles,-420.0
69,2019-07-09,5:48:57 AM,8:08:42 PM,4:05:43 AM,9:51:56 PM,5:20:00 AM,8:37:39 PM,12:58:49 PM,7:32:02 PM,14:19:45,America/Los_Angeles,-420.0
70,2019-07-10,5:49:29 AM,8:08:27 PM,4:06:29 AM,9:51:28 PM,5:20:35 AM,8:37:21 PM,12:58:58 PM,7:31:50 PM,14:18:58,America/Los_Angeles,-420.0
71,2019-07-11,5:50:02 AM,8:08:11 PM,4:07:16 AM,9:50:57 PM,5:21:11 AM,8:37:02 PM,12:59:07 PM,7:31:36 PM,14:18:08,America/Los_Angeles,-420.0
72,2019-07-12,5:50:36 AM,8:07:53 PM,4:08:05 AM,9:50:25 PM,5:21:48 AM,8:36:41 PM,12:59:15 PM,7:31:21 PM,14:17:16,America/Los_Angeles,-420.0
73,2019-07-13,5:51:11 AM,8:07:33 PM,4:08:55 AM,9:49:50 PM,5:22:26 AM,8:36:19 PM,12:59:22 PM,7:31:05 PM,14:16:22,America/Los_Angeles,-420.0
74,2019-07-14,5:51:47 AM,8:07:12 PM,4:09:46 AM,9:49:13 PM,5:23:05 AM,8:35:54 PM,12:59:30 PM,7:30:47 PM,14:15:25,America/Los_Angeles,-420.0
75,2019-07-15,5:52:23 AM,8:06:49 PM,4:10:38 AM,9:48:34 PM,5:23:45 AM,8:35:28 PM,12:59:36 PM,7:30:27 PM,14:14:26,America/Los_Angeles,-420.0
76,2019-07-16,5:53:00 AM,8:06:25 PM,4:11:32 AM,9:47:54 PM,5:24:25 AM,8:35:01 PM,12:59:43 PM,7:30:06 PM,14:13:24,America/Los_Angeles,-420.0
77,2019-07-17,5:53:38 AM,8:05:59 PM,4:12:27 AM,9:47:11 PM,5:25:06 AM,8:34:31 PM,12:59:49 PM,7:29:44 PM,14:12:20,America/Los_Angeles,-420.0
78,2019-07-18,5:54:17 AM,8:05:32 PM,4:13:23 AM,9:46:26 PM,5:25:48 AM,8:34:00 PM,12:59:54 PM,7:29:20 PM,14:11:15,America/Los_Angeles,-420.0
79,2019-07-19,5:54:56 AM,8:05:03 PM,4:14:19 AM,9:45:39 PM,5:26:31 AM,8:33:28 PM,12:59:59 PM,7:28:54 PM,14:10:06,America/Los_Angeles,-420.0
80,2019-07-20,5:55:35 AM,8:04:32 PM,4:15:17 AM,9:44:50 PM,5:27:14 AM,8:32:53 PM,1:00:04 PM,7:28:27 PM,14:08:56,America/Los_Angeles,-420.0
81,2019-07-21,5:56:16 AM,8:04:00 PM,4:16:16 AM,9:44:00 PM,5:27:58 AM,8:32:18 PM,1:00:08 PM,7:27:59 PM,14:07:44,America/Los_Angeles,-420.0
82,2019-07-22,5:56:56 AM,8:03:27 PM,4:17:15 AM,9:43:08 PM,5:28:42 AM,8:31:40 PM,1:00:11 PM,7:27:29 PM,14:06:30,America/Los_Angeles,-420.0
83,2019-07-23,5:57:37 AM,8:02:51 PM,4:18:15 AM,9:42:14 PM,5:29:27 AM,8:31:01 PM,1:00:14 PM,7:26:58 PM,14:05:14,America/Los_Angeles,-420.0
84,2019-07-24,5:58:19 AM,8:02:15 PM,4:19:16 AM,9:41:18 PM,5:30:13 AM,8:30:21 PM,1:00:17 PM,7:26:25 PM,14:03:55,America/Los_Angeles,-420.0
85,2019-07-25,5:59:01 AM,8:01:37 PM,4:20:17 AM,9:40:20 PM,5:30:59 AM,8:29:39 PM,1:00:19 PM,7:25:51 PM,14:02:35,America/Los_Angeles,-420.0
86,2019-07-26,5:59:43 AM,8:00:57 PM,4:21:19 AM,9:39:21 PM,5:31:45 AM,8:28:55 PM,1:00:20 PM,7:25:16 PM,14:01:14,America/Los_Angeles,-420.0
87,2019-07-27,6:00:26 AM,8:00:16 PM,4:22:22 AM,9:38:21 PM,5:32:32 AM,8:28:10 PM,1:00:21 PM,7:24:39 PM,13:59:50,America/Los_Angeles,-420.0
88,2019-07-28,6:01:09 AM,7:59:34 PM,4:23:24 AM,9:37:18 PM,5:33:19 AM,8:27:24 PM,1:00:21 PM,7:24:01 PM,13:58:24,America/Los_Angeles,-420.0
89,2019-07-29,6:01:52 AM,7:58:50 PM,4:24:28 AM,9:36:15 PM,5:34:07 AM,8:26:36 PM,1:00:21 PM,7:23:21 PM,13:56:57,America/Los_Angeles,-420.0
90,2019-07-30,6:02:36 AM,7:58:05 PM,4:25:31 AM,9:35:09 PM,5:34:54 AM,8:25:46 PM,1:00:20 PM,7:22:40 PM,13:55:29,America/Los_Angeles,-420.0
91,2019-07-31,6:03:20 AM,7:57:18 PM,4:26:35 AM,9:34:03 PM,5:35:42 AM,8:24:55 PM,1:00:19 PM,7:21:57 PM,13:53:58,America/Los_Angeles,-420.0
92,2019-08-01,6:04:04 AM,7:56:30 PM,4:27:39 AM,9:32:55 PM,5:36:31 AM,8:24:03 PM,1:00:17 PM,7:21:14 PM,13:52:26,America/Los_Angeles,-420.0
93,2019-08-02,6:04:48 AM,7:55:41 PM,4:28:44 AM,9:31:45 PM,5:37:19 AM,8:23:10 PM,1:00:14 PM,7:20:28 PM,13:50:53,America/Los_Angeles,-420.0
94,2019-08-03,6:05:32 AM,7:54:50 PM,4:29:48 AM,9:30:34 PM,5:38:07 AM,8:22:15 PM,1:00:11 PM,7:19:42 PM,13:49:18,America/Los_Angeles,-420.0
95,2019-08-04,6:06:17 AM,7:53:58 PM,4:30:53 AM,9:29:22 PM,5:38:56 AM,8:21:19 PM,1:00:08 PM,7:18:54 PM,13:47:41,America/Los_Angeles,-420.0
96,2019-08-05,6:07:01 AM,7:53:05 PM,4:31:57 AM,9:28:09 PM,5:39:45 AM,8:20:21 PM,1:00:03 PM,7:18:05 PM,13:46:04,America/Los_Angeles,-420.0
97,2019-08-06,6:07:46 AM,7:52:11 PM,4:33:02 AM,9:26:54 PM,5:40:34 AM,8:19:23 PM,12:59:58 PM,7:17:15 PM,13:44:24,America/Los_Angeles,-420.0
98,2019-08-07,6:08:30 AM,7:51:15 PM,4:34:07 AM,9:25:39 PM,5:41:23 AM,8:18:23 PM,12:59:53 PM,7:16:23 PM,13:42:44,America/Los_Angeles,-420.0
99,2019-08-08,6:09:15 AM,7:50:18 PM,4:35:11 AM,9:24:22 PM,5:42:11 AM,8:17:22 PM,12:59:47 PM,7:15:30 PM,13:41:02,America/Los_Angeles,-420.0
100,2019-08-09,6:10:00 AM,7:49:20 PM,4:36:16 AM,9:23:04 PM,5:43:00 AM,8:16:19 PM,12:59:40 PM,7:14:36 PM,13:39:19,America/Los_Angeles,-420.0
101,2019-08-10,6:10:45 AM,7:48:21 PM,4:37:20 AM,9:21:45 PM,5:43:49 AM,8:15:16 PM,12:59:33 PM,7:13:41 PM,13:37:35,America/Los_Angeles,-420.0
102,2019-08-11,6:11:29 AM,7:47:20 PM,4:38:24 AM,9:20:25 PM,5:44:38 AM,8:14:11 PM,12:59:25 PM,7:12:45 PM,13:35:50,America/Los_Angeles,-420.0
103,2019-08-12,6:12:14 AM,7:46:18 PM,4:39:28 AM,9:19:05 PM,5:45:27 AM,8:13:06 PM,12:59:16 PM,7:11:47 PM,13:34:04,America/Los_Angeles,-420.0
104,2019-08-13,6:12:59 AM,7:45:16 PM,4:40:32 AM,9:17:43 PM,5:46:15 AM,8:11:59 PM,12:59:07 PM,7:10:48 PM,13:32:16,America/Los_Angeles,-420.0
105,2019-08-14,6:13:43 AM,7:44:12 PM,4:41:35 AM,9:16:20 PM,5:47:04 AM,8:10:51 PM,12:58:58 PM,7:09:48 PM,13:30:28,America/Los_Angeles,-420.0
106,2019-08-15,6:14:28 AM,7:43:07 PM,4:42:38 AM,9:14:56 PM,5:47:52 AM,8:09:42 PM,12:58:47 PM,7:08:47 PM,13:28:39,America/Los_Angeles,-420.0
107,2019-08-16,6:15:12 AM,7:42:01 PM,4:43:41 AM,9:13:32 PM,5:48:41 AM,8:08:33 PM,12:58:37 PM,7:07:45 PM,13:26:48,America/Los_Angeles,-420.0
108,2019-08-17,6:15:56 AM,7:40:54 PM,4:44:43 AM,9:12:07 PM,5:49:29 AM,8:07:22 PM,12:58:25 PM,7:06:41 PM,13:24:57,America/Los_Angeles,-420.0
109,2019-08-18,6:16:41 AM,7:39:46 PM,4:45:46 AM,9:10:41 PM,5:50:17 AM,8:06:10 PM,12:58:13 PM,7:05:37 PM,13:23:05,America/Los_Angeles,-420.0
110,2019-08-19,6:17:25 AM,7:38:37 PM,4:46:47 AM,9:09:14 PM,5:51:04 AM,8:04:57 PM,12:58:01 PM,7:04:32 PM,13:21:12,America/Los_Angeles,-420.0
111,2019-08-20,6:18:09 AM,7:37:27 PM,4:47:49 AM,9:07:47 PM,5:51:52 AM,8:03:44 PM,12:57:48 PM,7:03:25 PM,13:19:18,America/Los_Angeles,-420.0
112,2019-08-21,6:18:52 AM,7:36:16 PM,4:48:50 AM,9:06:19 PM,5:52:39 AM,8:02:29 PM,12:57:34 PM,7:02:18 PM,13:17:23,America/Los_Angeles,-420.0
113,2019-08-22,6:19:36 AM,7:35:04 PM,4:49:50 AM,9:04:51 PM,5:53:27 AM,8:01:14 PM,12:57:20 PM,7:01:10 PM,13:15:28,America/Los_Angeles,-420.0
114,2019-08-23,6:20:20 AM,7:33:52 PM,4:50:50 AM,9:03:21 PM,5:54:14 AM,7:59:58 PM,12:57:06 PM,7:00:00 PM,13:13:32,America/Los_Angeles,-420.0
115,2019-08-24,6:21:03 AM,7:32:38 PM,4:51:50 AM,9:01:52 PM,5:55:00 AM,7:58:41 PM,12:56:51 PM,6:58:50 PM,13:11:35,America/Los_Angeles,-420.0
116,2019-08-25,6:21:46 AM,7:31:24 PM,4:52:49 AM,9:00:21 PM,5:55:47 AM,7:57:24 PM,12:56:35 PM,6:57:39 PM,13:09:38,America/Los_Angeles,-420.0
117,2019-08-26,6:22:29 AM,7:30:09 PM,4:53:48 AM,8:58:51 PM,5:56:33 AM,7:56:05 PM,12:56:19 PM,6:56:27 PM,13:07:39,America/Los_Angeles,-420.0
118,2019-08-27,6:23:12 AM,7:28:53 PM,4:54:46 AM,8:57:20 PM,5:57:19 AM,7:54:46 PM,12:56:03 PM,6:55:14 PM,13:05:41,America/Los_Angeles,-420.0
119,2019-08-28,6:23:55 AM,7:27:37 PM,4:55:44 AM,8:55:48 PM,5:58:05 AM,7:53:27 PM,12:55:46 PM,6:54:00 PM,13:03:41,America/Los_Angeles,-420.0
120,2019-08-29,6:24:37 AM,7:26:20 PM,4:56:41 AM,8:54:16 PM,5:58:51 AM,7:52:06 PM,12:55:28 PM,6:52:45 PM,13:01:42,America/Los_Angeles,-420.0
121,2019-08-30,6:25:20 AM,7:25:02 PM,4:57:38 AM,8:52:44 PM,5:59:36 AM,7:50:46 PM,12:55:11 PM,6:51:30 PM,12:59:41,America/Los_Angeles,-420.0
122,2019-08-31,6:26:02 AM,7:23:43 PM,4:58:34 AM,8:51:11 PM,6:00:21 AM,7:49:24 PM,12:54:53 PM,6:50:14 PM,12:57:40,America/Los_Angeles,-420.0
123,2019-09-01,6:26:44 AM,7:22:24 PM,4:59:30 AM,8:49:38 PM,6:01:06 AM,7:48:02 PM,12:54:34 PM,6:48:57 PM,12:55:39,America/Los_Angeles,-420.0
124,2019-09-02,6:27:26 AM,7:21:04 PM,5:00:25 AM,8:48:05 PM,6:01:51 AM,7:46:40 PM,12:54:15 PM,6:47:40 PM,12:53:37,America/Los_Angeles,-420.0
125,2019-09-03,6:28:08 AM,7:19:43 PM,5:01:20 AM,8:46:32 PM,6:02:35 AM,7:45:17 PM,12:53:56 PM,6:46:21 PM,12:51:35,America/Los_Angeles,-420.0
126,2019-09-04,6:28:50 AM,7:18:23 PM,5:02:14 AM,8:44:59 PM,6:03:19 AM,7:43:53 PM,12:53:36 PM,6:45:03 PM,12:49:32,America/Los_Angeles,-420.0
127,2019-09-05,6:29:32 AM,7:17:01 PM,5:03:08 AM,8:43:25 PM,6:04:03 AM,7:42:29 PM,12:53:16 PM,6:43:43 PM,12:47:29,America/Los_Angeles,-420.0
128,2019-09-06,6:30:13 AM,7:15:39 PM,5:04:01 AM,8:41:51 PM,6:04:47 AM,7:41:05 PM,12:52:56 PM,6:42:23 PM,12:45:26,America/Los_Angeles,-420.0
129,2019-09-07,6:30:55 AM,7:14:17 PM,5:04:54 AM,8:40:17 PM,6:05:31 AM,7:39:40 PM,12:52:36 PM,6:41:02 PM,12:43:22,America/Los_Angeles,-420.0
130,2019-09-08,6:31:36 AM,7:12:54 PM,5:05:46 AM,8:38:43 PM,6:06:14 AM,7:38:15 PM,12:52:15 PM,6:39:41 PM,12:41:18,America/Los_Angeles,-420.0
131,2019-09-09,6:32:17 AM,7:11:31 PM,5:06:38 AM,8:37:09 PM,6:06:58 AM,7:36:50 PM,12:51:54 PM,6:38:19 PM,12:39:13,America/Los_Angeles,-420.0
132,2019-09-10,6:32:58 AM,7:10:07 PM,5:07:30 AM,8:35:35 PM,6:07:41 AM,7:35:25 PM,12:51:33 PM,6:36:57 PM,12:37:08,America/Los_Angeles,-420.0
133,2019-09-11,6:33:39 AM,7:08:43 PM,5:08:21 AM,8:34:02 PM,6:08:24 AM,7:33:59 PM,12:51:11 PM,6:35:34 PM,12:35:03,America/Los_Angeles,-420.0
134,2019-09-12,6:34:20 AM,7:07:19 PM,5:09:12 AM,8:32:28 PM,6:09:06 AM,7:32:33 PM,12:50:50 PM,6:34:11 PM,12:32:58,America/Los_Angeles,-420.0
135,2019-09-13,6:35:01 AM,7:05:55 PM,5:10:02 AM,8:30:54 PM,6:09:49 AM,7:31:07 PM,12:50:28 PM,6:32:48 PM,12:30:53,America/Los_Angeles,-420.0
136,2019-09-14,6:35:42 AM,7:04:30 PM,5:10:52 AM,8:29:20 PM,6:10:32 AM,7:29:40 PM,12:50:06 PM,6:31:24 PM,12:28:47,America/Los_Angeles,-420.0
137,2019-09-15,6:36:23 AM,7:03:05 PM,5:11:41 AM,8:27:47 PM,6:11:14 AM,7:28:14 PM,12:49:44 PM,6:30:00 PM,12:26:41,America/Los_Angeles,-420.0
138,2019-09-16,6:37:04 AM,7:01:40 PM,5:12:30 AM,8:26:14 PM,6:11:57 AM,7:26:48 PM,12:49:22 PM,6:28:35 PM,12:24:35,America/Los_Angeles,-420.0
139,2019-09-17,6:37:45 AM,7:00:14 PM,5:13:19 AM,8:24:41 PM,6:12:39 AM,7:25:21 PM,12:49:00 PM,6:27:10 PM,12:22:28,America/Los_Angeles,-420.0
140,2019-09-18,6:38:27 AM,6:58:49 PM,5:14:07 AM,8:23:08 PM,6:13:21 AM,7:23:55 PM,12:48:38 PM,6:25:45 PM,12:20:22,America/Los_Angeles,-420.0
141,2019-09-19,6:39:08 AM,6:57:24 PM,5:14:56 AM,8:21:36 PM,6:14:03 AM,7:22:28 PM,12:48:16 PM,6:24:20 PM,12:18:15,America/Los_Angeles,-420.0
142,2019-09-20,6:39:49 AM,6:55:58 PM,5:15:43 AM,8:20:04 PM,6:14:45 AM,7:21:02 PM,12:47:53 PM,6:22:55 PM,12:16:09,America/Los_Angeles,-420.0
143,2019-09-21,6:40:30 AM,6:54:33 PM,5:16:31 AM,8:18:32 PM,6:15:27 AM,7:19:35 PM,12:47:31 PM,6:21:29 PM,12:14:02,America/Los_Angeles,-420.0
144,2019-09-22,6:41:11 AM,6:53:07 PM,5:17:18 AM,8:17:00 PM,6:16:09 AM,7:18:09 PM,12:47:09 PM,6:20:03 PM,12:11:55,America/Los_Angeles,-420.0
145,2019-09-23,6:41:53 AM,6:51:41 PM,5:18:05 AM,8:15:29 PM,6:16:52 AM,7:16:43 PM,12:46:47 PM,6:18:38 PM,12:09:48,America/Los_Angeles,-420.0
146,2019-09-24,6:42:34 AM,6:50:16 PM,5:18:51 AM,8:13:59 PM,6:17:34 AM,7:15:17 PM,12:46:25 PM,6:17:12 PM,12:07:41,America/Los_Angeles,-420.0
147,2019-09-25,6:43:16 AM,6:48:51 PM,5:19:38 AM,8:12:29 PM,6:18:16 AM,7:13:51 PM,12:46:03 PM,6:15:46 PM,12:05:34,America/Los_Angeles,-420.0
148,2019-09-26,6:43:58 AM,6:47:26 PM,5:20:24 AM,8:11:00 PM,6:18:58 AM,7:12:26 PM,12:45:42 PM,6:14:20 PM,12:03:27,America/Los_Angeles,-420.0
149,2019-09-27,6:44:40 AM,6:46:01 PM,5:21:10 AM,8:09:31 PM,6:19:40 AM,7:11:00 PM,12:45:20 PM,6:12:54 PM,12:01:20,America/Los_Angeles,-420.0
150,2019-09-28,6:45:22 AM,6:44:36 PM,5:21:56 AM,8:08:02 PM,6:20:23 AM,7:09:35 PM,12:44:59 PM,6:11:28 PM,11:59:13,America/Los_Angeles,-420.0
151,2019-09-29,6:46:05 AM,6:43:11 PM,5:22:42 AM,8:06:34 PM,6:21:05 AM,7:08:11 PM,12:44:38 PM,6:10:03 PM,11:57:06,America/Los_Angeles,-420.0
152,2019-09-30,6:46:48 AM,6:41:47 PM,5:23:27 AM,8:05:07 PM,6:21:48 AM,7:06:47 PM,12:44:17 PM,6:08:37 PM,11:54:59,America/Los_Angeles,-420.0
153,2019-10-01,6:47:30 AM,6:40:23 PM,5:24:13 AM,8:03:41 PM,6:22:31 AM,7:05:23 PM,12:43:57 PM,6:07:12 PM,11:52:52,America/Los_Angeles,-420.0
154,2019-10-02,6:48:14 AM,6:38:59 PM,5:24:58 AM,8:02:15 PM,6:23:13 AM,7:03:59 PM,12:43:36 PM,6:05:46 PM,11:50:45,America/Los_Angeles,-420.0
155,2019-10-03,6:48:57 AM,6:37:36 PM,5:25:43 AM,8:00:50 PM,6:23:57 AM,7:02:37 PM,12:43:17 PM,6:04:21 PM,11:48:39,America/Los_Angeles,-420.0
156,2019-10-04,6:49:41 AM,6:36:13 PM,5:26:28 AM,7:59:26 PM,6:24:40 AM,7:01:14 PM,12:42:57 PM,6:02:57 PM,11:46:32,America/Los_Angeles,-420.0
157,2019-10-05,6:50:25 AM,6:34:51 PM,5:27:13 AM,7:58:02 PM,6:25:23 AM,6:59:52 PM,12:42:38 PM,6:01:32 PM,11:44:25,America/Los_Angeles,-420.0
158,2019-10-06,6:51:09 AM,6:33:29 PM,5:27:58 AM,7:56:40 PM,6:26:07 AM,6:58:31 PM,12:42:19 PM,6:00:08 PM,11:42:19,America/Los_Angeles,-420.0
159,2019-10-07,6:51:54 AM,6:32:07 PM,5:28:43 AM,7:55:18 PM,6:26:51 AM,6:57:10 PM,12:42:01 PM,5:58:45 PM,11:40:13,America/Los_Angeles,-420.0
160,2019-10-08,6:52:39 AM,6:30:46 PM,5:29:28 AM,7:53:57 PM,6:27:35 AM,6:55:50 PM,12:41:43 PM,5:57:21 PM,11:38:07,America/Los_Angeles,-420.0
161,2019-10-09,6:53:24 AM,6:29:26 PM,5:30:13 AM,7:52:37 PM,6:28:19 AM,6:54:31 PM,12:41:25 PM,5:55:58 PM,11:36:01,America/Los_Angeles,-420.0
162,2019-10-10,6:54:10 AM,6:28:06 PM,5:30:59 AM,7:51:17 PM,6:29:04 AM,6:53:12 PM,12:41:08 PM,5:54:36 PM,11:33:56,America/Los_Angeles,-420.0
163,2019-10-11,6:54:56 AM,6:26:47 PM,5:31:44 AM,7:49:59 PM,6:29:49 AM,6:51:54 PM,12:40:51 PM,5:53:14 PM,11:31:51,America/Los_Angeles,-420.0
164,2019-10-12,6:55:42 AM,6:25:29 PM,5:32:29 AM,7:48:42 PM,6:30:34 AM,6:50:37 PM,12:40:35 PM,5:51:53 PM,11:29:46,America/Los_Angeles,-420.0
165,2019-10-13,6:56:29 AM,6:24:11 PM,5:33:14 AM,7:47:26 PM,6:31:19 AM,6:49:20 PM,12:40:20 PM,5:50:32 PM,11:27:41,America/Los_Angeles,-420.0
166,2019-10-14,6:57:16 AM,6:22:54 PM,5:33:59 AM,7:46:11 PM,6:32:05 AM,6:48:05 PM,12:40:05 PM,5:49:12 PM,11:25:37,America/Los_Angeles,-420.0
167,2019-10-15,6:58:04 AM,6:21:37 PM,5:34:45 AM,7:44:57 PM,6:32:51 AM,6:46:50 PM,12:39:51 PM,5:47:52 PM,11:23:33,America/Los_Angeles,-420.0
168,2019-10-16,6:58:52 AM,6:20:22 PM,5:35:30 AM,7:43:44 PM,6:33:38 AM,6:45:36 PM,12:39:37 PM,5:46:33 PM,11:21:29,America/Los_Angeles,-420.0
169,2019-10-17,6:59:40 AM,6:19:07 PM,5:36:16 AM,7:42:32 PM,6:34:25 AM,6:44:23 PM,12:39:24 PM,5:45:15 PM,11:19:26,America/Los_Angeles,-420.0
170,2019-10-18,7:00:29 AM,6:17:53 PM,5:37:01 AM,7:41:21 PM,6:35:12 AM,6:43:11 PM,12:39:11 PM,5:43:57 PM,11:17:23,America/Los_Angeles,-420.0
171,2019-10-19,7:01:19 AM,6:16:40 PM,5:37:47 AM,7:40:12 PM,6:35:59 AM,6:42:00 PM,12:38:59 PM,5:42:41 PM,11:15:21,America/Los_Angeles,-420.0
172,2019-10-20,7:02:08 AM,6:15:28 PM,5:38:33 AM,7:39:03 PM,6:36:47 AM,6:40:50 PM,12:38:48 PM,5:41:25 PM,11:13:19,America/Los_Angeles,-420.0
173,2019-10-21,7:02:59 AM,6:14:17 PM,5:39:19 AM,7:37:56 PM,6:37:35 AM,6:39:41 PM,12:38:38 PM,5:40:10 PM,11:11:18,America/Los_Angeles,-420.0
174,2019-10-22,7:03:49 AM,6:13:07 PM,5:40:06 AM,7:36:50 PM,6:38:23 AM,6:38:33 PM,12:38:28 PM,5:38:55 PM,11:09:17,America/Los_Angeles,-420.0
175,2019-10-23,7:04:40 AM,6:11:58 PM,5:40:52 AM,7:35:46 PM,6:39:12 AM,6:37:26 PM,12:38:19 PM,5:37:42 PM,11:07:17,America/Los_Angeles,-420.0
176,2019-10-24,7:05:32 AM,6:10:50 PM,5:41:39 AM,7:34:42 PM,6:40:01 AM,6:36:20 PM,12:38:11 PM,5:36:29 PM,11:05:17,America/Los_Angeles,-420.0
177,2019-10-25,7:06:23 AM,6:09:42 PM,5:42:26 AM,7:33:40 PM,6:40:51 AM,6:35:15 PM,12:38:03 PM,5:35:18 PM,11:03:19,America/Los_Angeles,-420.0
